agent1,agent2,id,duration,total_duration,bond_type,time
19,39,1209,2,18,'Sex',102
1,32,1211,4,19,'Sex',102
18,1,1212,6,21,'Sex',102
105,19,1221,4,19,'Sex',102
8,95,1226,6,20,'Sex',102
27,14,1235,0,13,'Sex',102
88,62,1238,8,21,'Sex',102
20,76,1240,1,13,'Sex',102
22,49,1241,7,19,'Sex',102
102,90,1249,8,19,'Sex',102
11,10,1252,9,19,'Sex',102
25,56,1253,0,10,'Sex',102
7,87,1262,11,20,'Sex',102
16,80,1264,1,10,'Sex',102
28,17,1268,0,9,'Sex',102
33,63,1269,13,22,'Sex',102
106,90,1273,5,14,'Sex',102
108,65,1274,14,23,'Sex',102
5,39,1275,11,19,'Sex',102
38,28,1279,8,16,'Sex',102
84,108,1281,1,9,'Sex',102
86,84,1282,3,11,'Sex',102
5,87,1285,16,23,'Sex',102
15,43,1286,1,8,'Sex',102
46,65,1293,9,16,'Sex',102
53,59,1295,2,9,'Sex',102
54,58,1296,9,16,'Sex',102
68,66,1299,4,11,'Sex',102
83,65,1304,0,7,'Sex',102
86,39,1305,6,13,'Sex',102
96,81,1307,15,22,'Sex',102
101,51,1308,0,7,'Sex',102
25,8,1310,9,16,'Sex',102
51,71,1311,13,20,'Sex',102
109,108,1314,4,11,'Sex',102
51,68,1315,16,23,'Sex',102
19,59,1317,5,11,'Sex',102
23,54,1320,10,15,'Sex',102
42,53,1321,4,9,'Sex',102
48,46,1322,12,17,'Sex',102
55,73,1323,16,21,'Sex',102
6,2,1325,16,21,'Sex',102
6,48,1327,2,6,'Sex',102
9,6,1328,14,18,'Sex',102
24,79,1329,0,4,'Sex',102
47,55,1331,4,8,'Sex',102
66,109,1333,6,10,'Sex',102
74,71,1335,3,7,'Sex',102
86,62,1337,10,14,'Sex',102
74,109,1338,15,19,'Sex',102
26,44,1340,18,21,'Sex',102
44,25,1342,4,7,'Sex',102
51,40,1343,4,7,'Sex',102
96,92,1346,7,10,'Sex',102
104,96,1347,7,10,'Sex',102
74,63,1349,1,3,'Sex',102
86,100,1350,14,16,'Sex',102
101,16,1351,5,7,'Sex',102
12,52,1352,2,3,'Sex',102
15,52,1353,14,15,'Sex',102
19,44,1354,9,10,'Sex',102
23,51,1355,3,4,'Sex',102
43,78,1356,1,2,'Sex',102
57,12,1357,12,13,'Sex',102
82,93,1358,1,2,'Sex',102
100,110,1359,4,5,'Sex',102
103,100,1360,0,1,'Sex',102
107,42,1361,1,2,'Sex',102
12,14,782,1,23,'Sex',69
26,76,820,3,23,'Sex',69
43,49,822,3,23,'Sex',69
15,43,832,3,22,'Sex',69
104,65,845,0,19,'Sex',69
66,85,856,6,23,'Sex',69
73,65,863,0,16,'Sex',69
68,106,870,3,18,'Sex',69
26,38,874,5,19,'Sex',69
32,38,875,2,16,'Sex',69
53,78,876,8,22,'Sex',69
69,32,877,1,15,'Sex',69
104,42,878,6,20,'Sex',69
4,56,879,3,16,'Sex',69
4,10,893,3,14,'Sex',69
70,63,900,9,20,'Sex',69
19,10,907,0,10,'Sex',69
20,18,908,6,16,'Sex',69
36,52,913,5,15,'Sex',69
42,24,914,9,19,'Sex',69
84,87,921,8,18,'Sex',69
105,19,925,13,23,'Sex',69
52,105,929,1,11,'Sex',69
80,92,936,6,15,'Sex',69
44,1,940,7,15,'Sex',69
69,72,942,11,19,'Sex',69
71,83,943,11,19,'Sex',69
74,93,944,7,15,'Sex',69
84,108,946,0,8,'Sex',69
89,83,948,11,19,'Sex',69
108,36,949,2,10,'Sex',69
25,59,952,14,21,'Sex',69
35,86,954,12,19,'Sex',69
62,81,955,12,19,'Sex',69
67,87,956,8,15,'Sex',69
82,80,958,1,8,'Sex',69
93,89,959,9,16,'Sex',69
46,35,961,0,6,'Sex',69
17,31,963,6,11,'Sex',69
97,101,966,16,21,'Sex',69
21,31,968,0,4,'Sex',69
87,71,974,1,5,'Sex',69
92,75,975,15,19,'Sex',69
16,25,977,8,11,'Sex',69
82,72,979,5,8,'Sex',69
95,87,980,18,21,'Sex',69
96,81,981,4,7,'Sex',69
103,67,983,11,14,'Sex',69
17,103,984,3,5,'Sex',69
40,17,985,4,6,'Sex',69
47,40,986,12,14,'Sex',69
51,76,987,4,6,'Sex',69
24,48,988,10,11,'Sex',69
51,48,989,0,1,'Sex',69
69,76,990,0,1,'Sex',69
75,84,991,4,5,'Sex',69
86,93,992,1,2,'Sex',69
97,75,993,16,17,'Sex',69
104,93,994,0,1,'Sex',69
97,96,995,0,1,'Sex',69
91,79,666,0,22,'Sex',56
9,22,670,0,21,'Sex',56
46,9,685,1,22,'Sex',56
24,17,696,0,21,'Sex',56
4,28,707,1,21,'Sex',56
10,51,708,1,20,'Sex',56
28,99,726,0,18,'Sex',56
52,36,730,0,18,'Sex',56
54,31,731,1,19,'Sex',56
76,87,733,5,23,'Sex',56
15,80,735,1,18,'Sex',56
43,74,741,1,17,'Sex',56
46,95,742,6,22,'Sex',56
7,101,749,7,21,'Sex',56
23,97,758,7,20,'Sex',56
103,21,760,6,19,'Sex',56
103,96,762,9,22,'Sex',56
18,70,763,1,13,'Sex',56
24,8,764,11,23,'Sex',56
15,99,768,0,11,'Sex',56
51,25,769,7,18,'Sex',56
64,88,771,2,13,'Sex',56
74,76,772,4,15,'Sex',56
63,54,778,1,11,'Sex',56
12,14,782,14,23,'Sex',56
14,42,783,1,10,'Sex',56
48,9,790,8,17,'Sex',56
69,63,798,8,17,'Sex',56
81,62,802,5,14,'Sex',56
100,53,805,12,21,'Sex',56
69,87,812,4,13,'Sex',56
73,100,813,12,21,'Sex',56
104,78,815,11,20,'Sex',56
7,52,816,0,8,'Sex',56
35,39,818,0,8,'Sex',56
26,76,820,16,23,'Sex',56
43,49,822,16,23,'Sex',56
81,86,826,0,7,'Sex',56
43,35,830,4,11,'Sex',56
15,43,832,16,22,'Sex',56
34,53,834,5,11,'Sex',56
72,90,841,8,14,'Sex',56
104,65,845,13,19,'Sex',56
104,72,846,1,7,'Sex',56
12,45,847,2,7,'Sex',56
55,104,848,10,15,'Sex',56
87,94,849,1,6,'Sex',56
97,87,850,8,13,'Sex',56
12,38,851,6,11,'Sex',56
6,49,852,4,8,'Sex',56
15,55,853,2,6,'Sex',56
62,86,854,4,8,'Sex',56
66,85,856,19,23,'Sex',56
76,97,858,7,11,'Sex',56
65,66,859,0,4,'Sex',56
47,76,862,10,13,'Sex',56
73,65,863,13,16,'Sex',56
78,86,864,4,7,'Sex',56
101,15,865,12,15,'Sex',56
104,40,866,10,13,'Sex',56
20,44,868,4,6,'Sex',56
56,12,869,4,6,'Sex',56
68,106,870,16,18,'Sex',56
103,101,872,0,2,'Sex',56
16,68,873,9,10,'Sex',56
26,38,874,18,19,'Sex',56
32,38,875,15,16,'Sex',56
53,78,876,21,22,'Sex',56
69,32,877,14,15,'Sex',56
104,42,878,19,20,'Sex',56
32,20,1161,1,23,'Sex',105
33,94,1162,0,22,'Sex',105
82,84,1190,1,23,'Sex',105
75,66,1206,2,21,'Sex',105
1,32,1211,1,19,'Sex',105
18,1,1212,3,21,'Sex',105
105,19,1221,1,19,'Sex',105
8,95,1226,3,20,'Sex',105
88,62,1238,5,21,'Sex',105
22,49,1241,4,19,'Sex',105
102,90,1249,5,19,'Sex',105
11,10,1252,6,19,'Sex',105
7,87,1262,8,20,'Sex',105
33,63,1269,10,22,'Sex',105
106,90,1273,2,14,'Sex',105
108,65,1274,11,23,'Sex',105
5,39,1275,8,19,'Sex',105
38,28,1279,5,16,'Sex',105
86,84,1282,0,11,'Sex',105
5,87,1285,13,23,'Sex',105
46,65,1293,6,16,'Sex',105
54,58,1296,6,16,'Sex',105
68,66,1299,1,11,'Sex',105
86,39,1305,3,13,'Sex',105
96,81,1307,12,22,'Sex',105
25,8,1310,6,16,'Sex',105
51,71,1311,10,20,'Sex',105
109,108,1314,1,11,'Sex',105
51,68,1315,13,23,'Sex',105
19,59,1317,2,11,'Sex',105
23,54,1320,7,15,'Sex',105
42,53,1321,1,9,'Sex',105
48,46,1322,9,17,'Sex',105
55,73,1323,13,21,'Sex',105
6,2,1325,13,21,'Sex',105
9,6,1328,11,18,'Sex',105
47,55,1331,1,8,'Sex',105
66,109,1333,3,10,'Sex',105
74,71,1335,0,7,'Sex',105
86,62,1337,7,14,'Sex',105
74,109,1338,12,19,'Sex',105
26,44,1340,15,21,'Sex',105
44,25,1342,1,7,'Sex',105
51,40,1343,1,7,'Sex',105
96,92,1346,4,10,'Sex',105
104,96,1347,4,10,'Sex',105
86,100,1350,11,16,'Sex',105
101,16,1351,2,7,'Sex',105
15,52,1353,11,15,'Sex',105
19,44,1354,6,10,'Sex',105
23,51,1355,0,4,'Sex',105
57,12,1357,9,13,'Sex',105
100,110,1359,1,5,'Sex',105
107,103,1364,7,10,'Sex',105
21,35,1366,20,22,'Sex',105
25,56,1367,4,6,'Sex',105
51,43,1368,9,11,'Sex',105
72,79,1370,17,19,'Sex',105
101,51,1372,8,10,'Sex',105
15,78,1373,0,1,'Sex',105
21,107,1374,1,2,'Sex',105
24,78,1375,1,2,'Sex',105
43,23,1376,0,1,'Sex',105
63,74,1377,17,18,'Sex',105
82,63,1378,0,1,'Sex',105
86,72,1379,1,2,'Sex',105
93,83,1380,6,7,'Sex',105
93,86,1381,0,1,'Sex',105
21,40,633,1,22,'Sex',51
20,101,637,2,22,'Sex',51
5,50,643,0,19,'Sex',51
95,19,652,2,21,'Sex',51
91,79,666,5,22,'Sex',51
9,22,670,5,21,'Sex',51
46,9,685,6,22,'Sex',51
56,26,687,2,18,'Sex',51
88,72,691,4,20,'Sex',51
96,76,692,0,16,'Sex',51
11,44,694,1,17,'Sex',51
15,53,695,3,19,'Sex',51
24,17,696,5,21,'Sex',51
24,22,702,1,17,'Sex',51
4,28,707,6,21,'Sex',51
10,51,708,6,20,'Sex',51
8,56,725,0,13,'Sex',51
28,99,726,5,18,'Sex',51
52,36,730,5,18,'Sex',51
54,31,731,6,19,'Sex',51
76,87,733,10,23,'Sex',51
15,80,735,6,18,'Sex',51
43,74,741,6,17,'Sex',51
46,95,742,11,22,'Sex',51
6,79,745,0,10,'Sex',51
7,101,749,12,21,'Sex',51
92,64,753,2,11,'Sex',51
99,66,756,0,9,'Sex',51
23,97,758,12,20,'Sex',51
103,21,760,11,19,'Sex',51
103,96,762,14,22,'Sex',51
18,70,763,6,13,'Sex',51
24,8,764,16,23,'Sex',51
15,99,768,5,11,'Sex',51
51,25,769,12,18,'Sex',51
64,88,771,7,13,'Sex',51
74,76,772,9,15,'Sex',51
105,103,774,2,8,'Sex',51
63,54,778,6,11,'Sex',51
12,14,782,19,23,'Sex',51
14,42,783,6,10,'Sex',51
48,9,790,13,17,'Sex',51
63,101,795,3,7,'Sex',51
69,63,798,13,17,'Sex',51
73,78,800,1,5,'Sex',51
81,62,802,10,14,'Sex',51
100,53,805,17,21,'Sex',51
69,87,812,9,13,'Sex',51
73,100,813,17,21,'Sex',51
104,78,815,16,20,'Sex',51
7,52,816,5,8,'Sex',51
35,39,818,5,8,'Sex',51
15,49,819,0,2,'Sex',51
26,76,820,21,23,'Sex',51
32,26,821,3,5,'Sex',51
43,49,822,21,23,'Sex',51
73,85,825,0,2,'Sex',51
81,86,826,5,7,'Sex',51
104,81,829,3,5,'Sex',51
43,35,830,9,11,'Sex',51
4,101,831,1,2,'Sex',51
15,43,832,21,22,'Sex',51
16,38,833,3,4,'Sex',51
34,53,834,10,11,'Sex',51
38,32,835,3,4,'Sex',51
45,47,836,1,2,'Sex',51
62,104,837,0,1,'Sex',51
65,106,838,0,1,'Sex',51
66,68,839,2,3,'Sex',51
69,68,840,1,2,'Sex',51
72,90,841,13,14,'Sex',51
86,62,842,0,1,'Sex',51
94,65,843,0,1,'Sex',51
104,106,844,1,2,'Sex',51
104,65,845,18,19,'Sex',51
104,72,846,6,7,'Sex',51
76,87,733,3,23,'Sex',58
46,95,742,4,22,'Sex',58
7,101,749,5,21,'Sex',58
23,97,758,5,20,'Sex',58
103,21,760,4,19,'Sex',58
103,96,762,7,22,'Sex',58
24,8,764,9,23,'Sex',58
51,25,769,5,18,'Sex',58
64,88,771,0,13,'Sex',58
74,76,772,2,15,'Sex',58
12,14,782,12,23,'Sex',58
48,9,790,6,17,'Sex',58
69,63,798,6,17,'Sex',58
81,62,802,3,14,'Sex',58
100,53,805,10,21,'Sex',58
69,87,812,2,13,'Sex',58
73,100,813,10,21,'Sex',58
104,78,815,9,20,'Sex',58
26,76,820,14,23,'Sex',58
43,49,822,14,23,'Sex',58
43,35,830,2,11,'Sex',58
15,43,832,14,22,'Sex',58
34,53,834,3,11,'Sex',58
72,90,841,6,14,'Sex',58
104,65,845,11,19,'Sex',58
12,45,847,0,7,'Sex',58
55,104,848,8,15,'Sex',58
97,87,850,6,13,'Sex',58
12,38,851,4,11,'Sex',58
6,49,852,2,8,'Sex',58
15,55,853,0,6,'Sex',58
62,86,854,2,8,'Sex',58
66,85,856,17,23,'Sex',58
76,97,858,5,11,'Sex',58
47,76,862,8,13,'Sex',58
73,65,863,11,16,'Sex',58
78,86,864,2,7,'Sex',58
101,15,865,10,15,'Sex',58
104,40,866,8,13,'Sex',58
20,44,868,2,6,'Sex',58
56,12,869,2,6,'Sex',58
68,106,870,14,18,'Sex',58
16,68,873,7,10,'Sex',58
26,38,874,16,19,'Sex',58
32,38,875,13,16,'Sex',58
53,78,876,19,22,'Sex',58
69,32,877,12,15,'Sex',58
104,42,878,17,20,'Sex',58
4,56,879,14,16,'Sex',58
88,85,881,0,2,'Sex',58
101,69,882,0,2,'Sex',58
7,48,883,1,2,'Sex',58
9,103,884,6,7,'Sex',58
15,65,885,1,2,'Sex',58
17,73,886,8,9,'Sex',58
39,103,887,1,2,'Sex',58
52,105,888,0,1,'Sex',58
66,99,889,0,1,'Sex',58
81,91,890,0,1,'Sex',58
99,74,891,13,14,'Sex',58
101,47,892,1,2,'Sex',58
24,8,764,0,23,'Sex',67
12,14,782,3,23,'Sex',67
100,53,805,1,21,'Sex',67
73,100,813,1,21,'Sex',67
104,78,815,0,20,'Sex',67
26,76,820,5,23,'Sex',67
43,49,822,5,23,'Sex',67
15,43,832,5,22,'Sex',67
104,65,845,2,19,'Sex',67
66,85,856,8,23,'Sex',67
73,65,863,2,16,'Sex',67
101,15,865,1,15,'Sex',67
68,106,870,5,18,'Sex',67
26,38,874,7,19,'Sex',67
32,38,875,4,16,'Sex',67
53,78,876,10,22,'Sex',67
69,32,877,3,15,'Sex',67
104,42,878,8,20,'Sex',67
4,56,879,5,16,'Sex',67
4,10,893,5,14,'Sex',67
70,63,900,11,20,'Sex',67
94,9,902,0,9,'Sex',67
19,10,907,2,10,'Sex',67
20,18,908,8,16,'Sex',67
35,88,912,0,8,'Sex',67
36,52,913,7,15,'Sex',67
42,24,914,11,19,'Sex',67
84,87,921,10,18,'Sex',67
105,19,925,15,23,'Sex',67
25,20,926,1,9,'Sex',67
52,105,929,3,11,'Sex',67
71,51,930,1,9,'Sex',67
80,92,936,8,15,'Sex',67
21,25,938,1,7,'Sex',67
44,1,940,9,15,'Sex',67
54,21,941,1,7,'Sex',67
69,72,942,13,19,'Sex',67
71,83,943,13,19,'Sex',67
74,93,944,9,15,'Sex',67
84,108,946,2,8,'Sex',67
86,93,947,0,6,'Sex',67
89,83,948,13,19,'Sex',67
108,36,949,4,10,'Sex',67
25,59,952,16,21,'Sex',67
35,86,954,14,19,'Sex',67
62,81,955,14,19,'Sex',67
67,87,956,10,15,'Sex',67
82,80,958,3,8,'Sex',67
93,89,959,11,16,'Sex',67
46,35,961,2,6,'Sex',67
17,31,963,8,11,'Sex',67
97,101,966,18,21,'Sex',67
21,31,968,2,4,'Sex',67
25,52,969,0,2,'Sex',67
48,51,970,0,2,'Sex',67
69,21,971,0,2,'Sex',67
72,48,972,0,2,'Sex',67
75,93,973,0,2,'Sex',67
87,71,974,3,5,'Sex',67
92,75,975,17,19,'Sex',67
97,62,976,0,2,'Sex',67
16,25,977,10,11,'Sex',67
31,52,978,1,2,'Sex',67
82,72,979,7,8,'Sex',67
95,87,980,20,21,'Sex',67
96,81,981,6,7,'Sex',67
97,95,982,0,1,'Sex',67
103,67,983,13,14,'Sex',67
57,20,1028,0,22,'Sex',93
86,98,1035,0,22,'Sex',93
5,37,1063,0,19,'Sex',93
8,52,1065,1,20,'Sex',93
38,22,1080,0,18,'Sex',93
21,60,1093,1,18,'Sex',93
1,101,1095,6,22,'Sex',93
78,74,1101,4,20,'Sex',93
86,9,1102,4,20,'Sex',93
14,37,1106,5,20,'Sex',93
48,86,1127,8,21,'Sex',93
57,23,1128,0,13,'Sex',93
102,12,1131,8,21,'Sex',93
66,67,1137,1,13,'Sex',93
72,92,1139,9,21,'Sex',93
21,67,1141,10,22,'Sex',93
35,21,1144,9,20,'Sex',93
32,20,1161,13,23,'Sex',93
33,94,1162,12,22,'Sex',93
36,18,1163,3,13,'Sex',93
44,104,1164,5,15,'Sex',93
49,47,1165,4,14,'Sex',93
60,4,1169,9,19,'Sex',93
62,91,1170,1,11,'Sex',93
63,93,1171,5,15,'Sex',93
82,52,1172,7,17,'Sex',93
107,15,1177,7,17,'Sex',93
6,32,1178,3,13,'Sex',93
62,6,1183,0,10,'Sex',93
103,100,1185,1,11,'Sex',93
106,91,1187,8,18,'Sex',93
82,84,1190,13,23,'Sex',93
31,107,1195,8,16,'Sex',93
105,22,1198,7,15,'Sex',93
73,55,1205,1,8,'Sex',93
75,66,1206,14,21,'Sex',93
19,39,1209,11,18,'Sex',93
1,32,1211,13,19,'Sex',93
18,1,1212,15,21,'Sex',93
40,26,1215,5,11,'Sex',93
93,80,1220,5,11,'Sex',93
105,19,1221,13,19,'Sex',93
108,84,1222,0,6,'Sex',93
7,11,1225,1,6,'Sex',93
8,95,1226,15,20,'Sex',93
14,73,1228,2,7,'Sex',93
97,93,1231,2,7,'Sex',93
27,14,1235,9,13,'Sex',93
76,103,1237,3,7,'Sex',93
88,62,1238,17,21,'Sex',93
20,76,1240,10,13,'Sex',93
22,49,1241,16,19,'Sex',93
60,97,1243,6,9,'Sex',93
39,27,1247,0,2,'Sex',93
59,6,1248,0,2,'Sex',93
102,90,1249,17,19,'Sex',93
10,19,1251,7,8,'Sex',93
11,10,1252,18,19,'Sex',93
25,56,1253,9,10,'Sex',93
50,20,1254,2,3,'Sex',93
65,88,1255,0,1,'Sex',93
80,39,1256,0,1,'Sex',93
82,50,1257,21,22,'Sex',93
87,82,1258,1,2,'Sex',93
90,109,1259,3,4,'Sex',93
105,56,1260,3,4,'Sex',93
11,25,1261,1,2,'Sex',93
8,52,1065,0,20,'Sex',94
21,60,1093,0,18,'Sex',94
1,101,1095,5,22,'Sex',94
78,74,1101,3,20,'Sex',94
86,9,1102,3,20,'Sex',94
14,37,1106,4,20,'Sex',94
48,86,1127,7,21,'Sex',94
102,12,1131,7,21,'Sex',94
66,67,1137,0,13,'Sex',94
72,92,1139,8,21,'Sex',94
21,67,1141,9,22,'Sex',94
35,21,1144,8,20,'Sex',94
32,20,1161,12,23,'Sex',94
33,94,1162,11,22,'Sex',94
36,18,1163,2,13,'Sex',94
44,104,1164,4,15,'Sex',94
49,47,1165,3,14,'Sex',94
60,4,1169,8,19,'Sex',94
62,91,1170,0,11,'Sex',94
63,93,1171,4,15,'Sex',94
82,52,1172,6,17,'Sex',94
107,15,1177,6,17,'Sex',94
6,32,1178,2,13,'Sex',94
103,100,1185,0,11,'Sex',94
106,91,1187,7,18,'Sex',94
82,84,1190,12,23,'Sex',94
31,107,1195,7,16,'Sex',94
105,22,1198,6,15,'Sex',94
73,55,1205,0,8,'Sex',94
75,66,1206,13,21,'Sex',94
19,39,1209,10,18,'Sex',94
1,32,1211,12,19,'Sex',94
18,1,1212,14,21,'Sex',94
40,26,1215,4,11,'Sex',94
93,80,1220,4,11,'Sex',94
105,19,1221,12,19,'Sex',94
7,11,1225,0,6,'Sex',94
8,95,1226,14,20,'Sex',94
14,73,1228,1,7,'Sex',94
97,93,1231,1,7,'Sex',94
27,14,1235,8,13,'Sex',94
76,103,1237,2,7,'Sex',94
88,62,1238,16,21,'Sex',94
20,76,1240,9,13,'Sex',94
22,49,1241,15,19,'Sex',94
60,97,1243,5,9,'Sex',94
102,90,1249,16,19,'Sex',94
10,19,1251,6,8,'Sex',94
11,10,1252,17,19,'Sex',94
25,56,1253,8,10,'Sex',94
50,20,1254,1,3,'Sex',94
82,50,1257,20,22,'Sex',94
87,82,1258,0,2,'Sex',94
90,109,1259,2,4,'Sex',94
105,56,1260,2,4,'Sex',94
11,25,1261,0,2,'Sex',94
7,87,1262,19,20,'Sex',94
12,18,1263,6,7,'Sex',94
16,80,1264,9,10,'Sex',94
17,18,1265,1,2,'Sex',94
19,63,1266,1,2,'Sex',94
26,50,1267,15,16,'Sex',94
28,17,1268,8,9,'Sex',94
33,63,1269,21,22,'Sex',94
58,60,1270,1,2,'Sex',94
103,28,1271,6,7,'Sex',94
105,59,1272,0,1,'Sex',94
106,90,1273,13,14,'Sex',94
108,65,1274,22,23,'Sex',94
76,87,733,1,23,'Sex',60
46,95,742,2,22,'Sex',60
7,101,749,3,21,'Sex',60
23,97,758,3,20,'Sex',60
103,21,760,2,19,'Sex',60
103,96,762,5,22,'Sex',60
24,8,764,7,23,'Sex',60
51,25,769,3,18,'Sex',60
74,76,772,0,15,'Sex',60
12,14,782,10,23,'Sex',60
48,9,790,4,17,'Sex',60
69,63,798,4,17,'Sex',60
81,62,802,1,14,'Sex',60
100,53,805,8,21,'Sex',60
69,87,812,0,13,'Sex',60
73,100,813,8,21,'Sex',60
104,78,815,7,20,'Sex',60
26,76,820,12,23,'Sex',60
43,49,822,12,23,'Sex',60
43,35,830,0,11,'Sex',60
15,43,832,12,22,'Sex',60
34,53,834,1,11,'Sex',60
72,90,841,4,14,'Sex',60
104,65,845,9,19,'Sex',60
55,104,848,6,15,'Sex',60
97,87,850,4,13,'Sex',60
12,38,851,2,11,'Sex',60
6,49,852,0,8,'Sex',60
62,86,854,0,8,'Sex',60
66,85,856,15,23,'Sex',60
76,97,858,3,11,'Sex',60
47,76,862,6,13,'Sex',60
73,65,863,9,16,'Sex',60
78,86,864,0,7,'Sex',60
101,15,865,8,15,'Sex',60
104,40,866,6,13,'Sex',60
20,44,868,0,6,'Sex',60
56,12,869,0,6,'Sex',60
68,106,870,12,18,'Sex',60
16,68,873,5,10,'Sex',60
26,38,874,14,19,'Sex',60
32,38,875,11,16,'Sex',60
53,78,876,17,22,'Sex',60
69,32,877,10,15,'Sex',60
104,42,878,15,20,'Sex',60
4,56,879,12,16,'Sex',60
9,103,884,4,7,'Sex',60
17,73,886,6,9,'Sex',60
99,74,891,11,14,'Sex',60
4,10,893,12,14,'Sex',60
9,81,894,0,2,'Sex',60
14,107,895,0,2,'Sex',60
15,72,896,0,2,'Sex',60
54,91,898,0,2,'Sex',60
63,66,899,4,6,'Sex',60
70,63,900,18,20,'Sex',60
94,9,902,7,9,'Sex',60
104,80,903,4,6,'Sex',60
1,21,904,0,1,'Sex',60
10,21,905,4,5,'Sex',60
18,59,906,1,2,'Sex',60
19,10,907,9,10,'Sex',60
20,18,908,15,16,'Sex',60
24,87,909,6,7,'Sex',60
25,16,910,1,2,'Sex',60
31,59,911,0,1,'Sex',60
35,88,912,7,8,'Sex',60
36,52,913,14,15,'Sex',60
42,24,914,18,19,'Sex',60
51,54,915,0,1,'Sex',60
52,42,916,1,2,'Sex',60
67,70,917,0,1,'Sex',60
71,83,918,0,1,'Sex',60
75,93,919,0,1,'Sex',60
82,72,920,0,1,'Sex',60
84,87,921,17,18,'Sex',60
89,31,922,0,1,'Sex',60
92,75,923,1,2,'Sex',60
93,89,924,0,1,'Sex',60
105,19,925,22,23,'Sex',60
25,20,926,8,9,'Sex',60
36,31,927,1,2,'Sex',60
51,75,928,6,7,'Sex',60
52,105,929,10,11,'Sex',60
71,51,930,8,9,'Sex',60
82,93,931,1,2,'Sex',60
84,93,932,0,1,'Sex',60
92,52,933,4,5,'Sex',60
25,67,934,1,2,'Sex',60
93,22,422,0,23,'Sex',34
96,92,473,2,21,'Sex',34
87,80,483,2,20,'Sex',34
7,42,496,7,23,'Sex',34
47,10,507,0,15,'Sex',34
18,98,518,2,15,'Sex',34
23,95,519,2,15,'Sex',34
26,11,520,1,14,'Sex',34
96,47,525,7,20,'Sex',34
8,52,537,3,14,'Sex',34
34,67,540,8,19,'Sex',34
38,48,542,9,20,'Sex',34
64,70,549,9,20,'Sex',34
67,74,551,9,20,'Sex',34
74,43,555,5,16,'Sex',34
83,84,558,12,23,'Sex',34
84,67,559,7,18,'Sex',34
85,66,560,0,11,'Sex',34
89,91,562,10,21,'Sex',34
83,89,565,11,22,'Sex',34
86,79,568,5,15,'Sex',34
98,66,569,11,21,'Sex',34
54,19,577,0,9,'Sex',34
75,73,581,2,11,'Sex',34
82,71,590,13,21,'Sex',34
89,69,591,1,9,'Sex',34
45,6,595,2,10,'Sex',34
31,23,596,12,19,'Sex',34
79,45,598,0,7,'Sex',34
86,98,599,7,14,'Sex',34
1,75,600,2,8,'Sex',34
35,57,604,5,11,'Sex',34
36,38,605,11,17,'Sex',34
49,97,608,12,18,'Sex',34
59,28,609,1,7,'Sex',34
65,46,610,16,22,'Sex',34
84,65,611,0,6,'Sex',34
86,84,612,4,10,'Sex',34
97,39,614,10,16,'Sex',34
101,100,616,15,21,'Sex',34
103,27,617,11,17,'Sex',34
40,59,619,8,13,'Sex',34
41,68,620,1,6,'Sex',34
54,41,622,2,7,'Sex',34
61,68,623,8,13,'Sex',34
65,61,625,10,15,'Sex',34
1,36,627,1,5,'Sex',34
21,6,630,4,8,'Sex',34
55,54,632,3,7,'Sex',34
21,40,633,18,22,'Sex',34
19,101,636,2,5,'Sex',34
20,101,637,19,22,'Sex',34
49,103,639,8,11,'Sex',34
89,88,642,10,13,'Sex',34
5,50,643,17,19,'Sex',34
15,28,644,0,2,'Sex',34
21,55,645,3,5,'Sex',34
43,65,647,0,2,'Sex',34
49,8,648,0,2,'Sex',34
62,91,649,13,15,'Sex',34
66,21,650,0,2,'Sex',34
95,19,652,19,21,'Sex',34
4,95,653,1,2,'Sex',34
13,4,654,1,2,'Sex',34
20,38,655,0,1,'Sex',34
43,5,656,0,1,'Sex',34
50,15,657,10,11,'Sex',34
52,91,658,0,1,'Sex',34
56,87,659,16,17,'Sex',34
71,52,660,6,7,'Sex',34
73,71,661,1,2,'Sex',34
93,22,422,1,23,'Sex',33
96,92,473,3,21,'Sex',33
87,80,483,3,20,'Sex',33
11,91,488,0,16,'Sex',33
7,42,496,8,23,'Sex',33
47,10,507,1,15,'Sex',33
18,98,518,3,15,'Sex',33
23,95,519,3,15,'Sex',33
26,11,520,2,14,'Sex',33
96,47,525,8,20,'Sex',33
99,79,534,0,11,'Sex',33
8,52,537,4,14,'Sex',33
34,67,540,9,19,'Sex',33
38,48,542,10,20,'Sex',33
64,70,549,10,20,'Sex',33
67,74,551,10,20,'Sex',33
74,43,555,6,16,'Sex',33
83,84,558,13,23,'Sex',33
84,67,559,8,18,'Sex',33
85,66,560,1,11,'Sex',33
89,91,562,11,21,'Sex',33
83,89,565,12,22,'Sex',33
86,79,568,6,15,'Sex',33
98,66,569,12,21,'Sex',33
54,19,577,1,9,'Sex',33
75,73,581,3,11,'Sex',33
82,71,590,14,21,'Sex',33
89,69,591,2,9,'Sex',33
45,6,595,3,10,'Sex',33
31,23,596,13,19,'Sex',33
79,45,598,1,7,'Sex',33
86,98,599,8,14,'Sex',33
1,75,600,3,8,'Sex',33
35,57,604,6,11,'Sex',33
36,38,605,12,17,'Sex',33
49,97,608,13,18,'Sex',33
59,28,609,2,7,'Sex',33
65,46,610,17,22,'Sex',33
84,65,611,1,6,'Sex',33
